id,name,pos_categ_ids,standard_price,barcode,default_code,list_price,PRECIO,PRECIO Oferta,description_ecommerce,is_favorite,is_published,LISTA RÍO,CONTEO,Ancho (cm),Fondo (cm),Alto (cm),Material Principal,WHSAL/Stock,WHSAL/Apartados,T1/San Pedro,T2/Satélite,T3/Crea,T4/Río,CONS/Liliana,CONS/Mario,CONS/Lalo,W24 SELLOUT,W25 SELLOUT,W26 SELLOUT,W27 SELLOUT,W28 SELLOUT,W29 SELLOUT,W30 SELLOUT,PEDIDOS JUNIO,Ubicaciones_App
__export__.product_template_854_00bcbd0a,Acordeón,Natura / Plantas / Suculentas,10,164892422562,PC0002,20,"$20 ",,"Sol / Sombra parcial. Riego moderado, dejar secar tierra. Proteger de heladas fuertes.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_855_2ed26cc4,"Acordeón Doble, Collar de Botones",Natura / Plantas / Suculentas,10,994774694250,PC0003,20,"$20 ",,"Sol / Luz brillante. Riego moderado, dejar secar tierra. Proteger de heladas.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_863_ed20ca54,Agave Azul,Natura / Plantas / Suculentas,200,566016335330,PG0011,400,"$400 ",,"Pleno sol. Riego muy escaso, tolerante a sequía. Resistente a heladas ligeras.",TRUE,,,,#N/A,#N/A,#N/A,,5,,,,,,,,,,,,,,,,,PRINCIPAL-P2-16.2:5
__export__.product_template_567_4f15c9f2,Asiento Tapizado Banco Tikal,,0,875139846565,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,2,,,,,,,,,,,,,,,,,UNDEFINED.0:2 | PRINCIPAL-PB-1.1:2
__export__.product_template_65_2104239e,Banca Ameli,Bancas,"1,173.00",467580231560,SBA00100AM0,"3,300.00","$3,300 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_571_517c5c9c,Banca Baúl Rústica,Bancas,0,548975465752,,"5.500,00","$5,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_196_910fbed3,Banca Hera  Rowdy Pewter,Bancas,"4,336.00",738910205677,SBA00101RP0,"13,419.00","$13,419 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_721_280eebc6,Banca Irepan Baúl Ch,Bancas,0,654365468214,,"6,500.00","$6,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_251_eb12d8ee,Banca Irepan Baúl Gde,Bancas,0,721927330184,SBA00102RU0,"8,500.00","$8,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_694_1ec5925f,Banca Ladis,Bancas,0,845149864547,,"4,800.00","$4,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_257_c885a1c1,Banco Iran,Bancos,0,267016852891,SBN00105IR0,"3,900.00","$3,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_627_45f9575e,Banco Kalsu Oslo Oxford,Bancos,0,454368643765,,3900,"$3,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_252_a071d3e6,Banco Nahuatzen Tejido,Bancos,0,,,"3,800.00","$3,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,2,,,,,,,,,,,,,,,,,PRINCIPAL-PB-3.1:2
__export__.product_template_258_4efb0627,Banco Rosa Morada,Bancos,0,920977891999,SBN00108RM0,"5,800.00","$5,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,2,,,,,,,,,,,,,,,,,PRINCIPAL-P2-16.1:1 | PRINCIPAL-P2-16.3:1
__export__.product_template_554_8358787b,Base Credenza Lady Irepan,,0,829472748279,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_261_72529ac7,Base Mesa Irepan Lady Gde,Mesas,0,523441182383,,"7,000.00","$7,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_260_94ee24c5,Base Mesa Irepan Lady Mediana,Mesas,0,242415084573,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,1,,,,,,,,,,,,,,,,,undefined:1
__export__.product_template_160_53937d27,Base de Cama Tapizada,Bases de Camas,0,,,"1,500.00","$1,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,2,,,,,,,,,,,,,,,,,
__export__.product_template_81_d2d395f8,Bufetero Catania,Bufeteros,"5,979.75",289939785111,MBU00010CN0,"17,299.00","$17,299 ",,"<div data-oe-version=""1.1"">1.60m x .40m&nbsp;</div>",TRUE,,,,160,40,80,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_174_0df58704,Bufetero Gio,Bufeteros,"12,285.00",755088487592,MBU00011CN0,"34,564.00","$34,564 ",,,TRUE,,,,220,45,90,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_1045_6fb2dc3c,Bufetero Ikaya,Bufeteros,0,862770185544,,"12,920.00","$12,920 ",,1.20 X 0.40 X 0.92m,TRUE,,,,120,40,90,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_284_fc870dff,Bufetero Invictus,Bufeteros,"6,185.00",463570413895,,"15,999.00","$15,999 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_565_351ae87e,Bufetero Iran,Bufeteros,,840274820193,,"14,000.00","$14,000 ","$12,500 ",,TRUE,,,,160,40,80,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_1103_d1711347,Bufetero Iran 2,Bufeteros,0,302583142349,,"18,000.00","$18,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_610_62a4d339,Bufetero Mérida,Bufeteros,"5,673.00",823473912338,,"17,557.00","$17,557 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_172_6a9cf505,Bufetero Nahuatzen Tiras,Bufeteros,0,644522696330,MBU00015PN0,"12,500.00","$12,500 ",,,TRUE,,,,160,43,80,Pino,,,,,,,,,,1,,,,,,,,
__export__.product_template_1048_b8f091ee,Bufetero Zurich,Bufeteros,0,668431968752,,"21,000.00","$21,000 ",,Chapa de Parota; 1.80 x 0.40 x 0.92m,TRUE,,,,#N/A,#N/A,#N/A,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_645_02f55e59,Cabecera Matrimonial Tejido Alga Marina,,0,,,0,"$0 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1102_41e8d501,Cabecera Recámara Iran,Recámaras,0,453685634640,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_856_748fa2b1,Cactus Cacahuate,Natura / Plantas / Suculentas,10,160682387427,PC0004,20,"$20 ",,"Mucho sol. Riego regular en verano, seco en invierno. Muy resistente al frío.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_869_36b305b6,Cactus Echinopsis Tubiflora,Natura / Plantas / Suculentas,75,584348141841,PM0017,150,"$150 ",,"Sol / Sombra parcial. Riego regular en verano para floración, seco en invierno. Resistente a heladas.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_867_d5cdaa61,Cactus Mammillaria Biznaga Volon,Natura / Plantas / Suculentas,75,870122359003,PM0015,150,"$150 ",,"Mucho sol. Riego escaso, mantener seco en invierno. Buena resistencia al frío si está seco.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_872_adb83833,Cactus Mammillaria Elongata,Natura / Plantas / Suculentas,10,168472015944,PC0020,20,"$20 ",,Pleno sol. Riego escaso. Crece en grupos. Proteger de heladas fuertes.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_868_2370dd28,Cactus Mammillaria Geminispina,Natura / Plantas / Suculentas,75,845407293192,PM0016,150,"$150 ",,"Pleno sol. Riego escaso, nulo en invierno. Muy resistente a las heladas si está seco.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_866_c19c2a1b,Cactus Mammillaria Robotia,Natura / Plantas / Suculentas,75,722712069678,PM0014,150,"$150 ",,"Mucho sol. Riego escaso, mantener seco en invierno. Proteger de heladas fuertes.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_871_68b65df0,Cactus Melocactus Ch,Natura / Plantas / Suculentas,10,443113205176,PC0019,20,"$20 ",,"Pleno sol y mucho calor. Riego regular en verano, poco en invierno. No tolera nada de frío.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_865_1dd60828,Cactus Melocactus M,Natura / Plantas / Suculentas,75,920739520574,PM0013,150,"$150 ",,"Pleno sol y mucho calor. Riego regular en verano, poco en invierno. No tolera nada de frío.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_873_83137963,Cactus Órgano,Natura / Plantas / Suculentas,100,106620439322,PG0021,200,"$200 ",,Pleno sol. Muy tolerante a la sequía. Resistente a heladas ligeras.,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1057_ed9029c1,Cajonera Iran,Cajoneras,0,367638603232,,"6,500.00","$6,500 ",,0.80 x0.42 x 1.24m,TRUE,,,,80,42,125,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_52_23aa1453,Cantina Arezzo,Cantinas,"10,270.00",254028232589,MCA00053CT0,"33,813.00","$33,813 ",,"<div data-oe-version=""1.1"">Barra 1.20m x .46m x 1.02m</div><div>Contra Barra 1.20m x .40m x 1.92m</div>",TRUE,,,,120,45,110,Chapa de Tzalam,,,,,,,,,,,,,,,,,,
__export__.product_template_86_7b3cd868,Cantina Nahuatzen Chica,Cantinas,0,246929876689,MCA00054PSC,"30,000.00","$30,000 ",,"<div data-oe-version=""1.1"">Barra 1.30m x .50 m x .98m&nbsp;</div><div>Contra Barra 1.34m x .46m x 1.96m</div>",TRUE,,,,130,50,97,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_87_0d87439b,Cantina Nahuatzen Grande,Cantinas,0,178654457079,MCA00054PSG,"49,500.00","$49,500 ",,"<div data-oe-version=""1.1"">Barra 2.01m x .50 m x .98m&nbsp;</div><div>Contra Barra 2.10m x .46m x 1.96m</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_217_9e15b8b4,Carro de Servicio Charola,Carros de Servicio,0,778041591243,,"2,500.00","$2,500 ",,,TRUE,,,,48,75,79,MDF,,,,,,,,,,,,,,,,,,
__export__.product_template_499_79ad72ac,Carro de servicio Industrial,Carros de Servicio,0,686348030374,,"12,900.00","$12,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_573_91933bb9,Casco Banco Irepan Checo,,0,332165449846,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_566_d90562eb,Casco Banco Tikal,,0,,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_614_0e19026c,Centro TV Adida,Muebles de TV,"8,106.00",489274927392,,"19,800.00","$19,800 ",,"<div data-oe-version=""1.2"">Material: Chapa de nogal&nbsp;</div><div>Medidas: 1.80x40x57</div>",TRUE,,,,180,40,56,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_229_fb3b66eb,Centro TV Dumo,Muebles de TV,"8,810.00",961919524484,,"19,999.00","$19,999 ",,"<div data-oe-version=""1.2"">1.80m x .40m x .60m</div>",TRUE,,,,180,40,60,Chapa de Nogal,,,,,,,,,,,,,,,,,,
__export__.product_template_611_89df0d36,Centro TV Gio,Muebles de TV,"7,389.90",231465232421,,"18,000.00","$18,000 ",,"<div data-oe-version=""1.2"">Material: Chapa de nogal&nbsp;</div><div>Medidas: 1.80x40x50</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_80_1d653222,Centro TV Invictus,Muebles de TV,"3,750.00",861537113335,MTV00049CP0,"11,606.00","$11,606 ",,"<div data-oe-version=""1.1"">1.80m x .40m x .60</div>",TRUE,,,,180,40,60,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_204_54dca867,Centro TV Irepan Ch,Muebles de TV,0,662213598579,MTV00052PNC,"8,800.00","$8,800 ",,"<div data-oe-version=""1.1"">1.20m x .40m x .70m</div>",TRUE,,,,120,40,71,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_203_45b43657,Centro TV Irepan Gde,Muebles de TV,0,522073950223,MTV00052PNG,"12,900.00","$12,900 ",,"<div data-oe-version=""1.1"">2.10m x .40m x .70m&nbsp;</div>",TRUE,,,,210,40,70,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_205_bc1093fd,Centro TV Irepan Med,Muebles de TV,0,677979891590,MTV00052PNM,"10,800.00","$10,800 ",,"<div data-oe-version=""1.1"">1.60m x .40m x .70m</div>",TRUE,,,,160,40,71,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_195_49f9b9ec,Centro TV Oris Ch,Muebles de TV,"3,518.00",788611533472,MTV00051CPC,"10,888.00","$10,888 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_56_097097e2,Centro TV Oris Gde,Muebles de TV,"3,900.00",347769090594,MTV00051CPG,"12,070.00","$12,070 ",,"<div data-oe-version=""1.1"">2.20m x .40m x .60m</div>",TRUE,,,,220,40,60,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_612_98d32fb1,Centro TV Prestige Nogal,Muebles de TV,"4,568.00",281243761348,,"17,200.00","$17,200 ",,"<div data-oe-version=""1.2"">Material: Chapa de nogal&nbsp;</div><div>Medidas: 2mx50x55</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1079_b498f929,Centro de TV Girona,Muebles de TV,"3,940.00",918480202126,,"12,000.00","$12,000 ",,,TRUE,,,,180,40,64,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_161_aee88e67,Colchón Restonic Joy,Colchones,0,,,"5,580.00","$5,580 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_247_b52f6cfa,Colchón Restonic Loft,Colchones,0,107765364866,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_59_452ff912,Credenza Lizard,Credenza,"3,700.00",911322937978,MCZ00021CP0,"11,451.00","$11,451 ",,,TRUE,,,,120,40,92.5,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_53_5b238877,Credenza Mitay,Credenza,"3,560.00",800517413738,MCZ00022CP0,"11,018.00","$11,018 ",,"<div data-oe-version=""1.1"">1.22m x .41m x 1.01m</div>",TRUE,,,,122,42,101,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_167_9d428f6f,Credenza Nido,Credenza,0,498106952475,MCZ00023PS0,"12,500.00","$12,500 ",,,TRUE,,,,160,60,80,Parota Sólida,,,,,,,,,,,,,,,,,,
__export__.product_template_242_050438bf,Credenza Nido Grande,Credenza,0,755014522057,MCZ00024PS0,"18,000.00","$18,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1070_b6d33f88,Credenza Nido Grande Pino,Credenza,0,918480202118,,"12,000.00","$12,000 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_243_d92af6b6,Credenza Nido Pino,Credenza,0,500573251716,MCZ00025PN0,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1047_b2f968c6,Credenza Santa Cruz,Credenza,0,770138077329,,"13,500.00","$13,500 ",,Chapa de Parota; 1.20 x 0.40 x 0.92m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_697_cb7c3a1d,Cuadro Mujer Moños,Cuadros,0,845149864541,,"19,800.00","$19,800 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_450_9e063871,Cuadro Pintura Paris 010325,Cuadros,0,657169010325,MUCU25627PU103251,0,"$0 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_190_1708dfec,Cuadro Tela David,Cuadros,"2,300.00",290186979184,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",1,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_193_6acb42c0,Cuadro Tela Dual,Cuadros,"2,300.00",540780159270,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_192_145195b0,Cuadro Tela Elegant,Cuadros,"2,300.00",268158040190,,"8,600.00","$8,600 ",,,TRUE,:),"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_579_f2763046,Cuadro Tela Fiorella Fresno,Cuadros,"2,300.00",719373791738,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_188_5c49674b,Cuadro Tela Fragmento,Cuadros,"2,300.00",834434670946,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_191_45ca19b4,Cuadro Tela Horses,Cuadros,"2,300.00",146030678796,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_577_6ccfe74d,Cuadro Tela Ojo Fresno,Cuadros,"2,150.00",917373918379,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_189_e9c70fd3,Cuadro Tela Rampante,Cuadros,"2,300.00",933176128485,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_578_9ad5f2c1,Cuadro Tela Shiny Woman,Cuadros,"2,300.00",971093829871,,"8,600.00","$8,600 ",,,TRUE,,"$8,000 ",,120,7,195,Tela Impresión HQ,,,,,,,,,,,,,,,,,,
__export__.product_template_461_5cf8d89a,Cuadros Pinturas 010325,Cuadros,0,176909010325,MUCU25544PU103251,0,"$0 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_879_eebeede4,Enredadera Tortuga,Natura / Plantas / Suculentas,75,428638287328,,150,"$150 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1099_fb743b29,Escritorio Edison,Escritorios,0,481738274883,,8300,"$8,300 ",,,TRUE,,"$7,000 ",,120,60,75,Parota Sólida,,,,,,,,,,,,,,,,,,
__export__.product_template_58_deb9647e,Espejo Kalsu,Espejos,"2,783.00",106265748574,,"8,613.00","$8,613 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_158_92baad5a,Espejo Mili,Espejos,"7,349.00",829254136072,,"19,951.00","$19,951 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_183_cfcc972a,Espejo Parota Santa Cruz,Espejos,"2,116.00",153497216309,,"6,549.00","$6,549 ",,,TRUE,,,,121,121,4,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_1096_078d5398,Espejo Recibidor Fernando,Espejos,0,381738173397,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1052_67c4aa21,Espejo Santa Cruz Mini Parota,Espejos,0,736879198339,,"4,500.00","$4,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_194_e1736d4f,Espejo Tulum,Espejos,0,973398302503,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1053_6899d50d,Espejo Zumaya,Espejos,0,736879198338,,"8,597.00","$8,597 ",,1 x 2m,TRUE,,,,100,10,200,Chapa de parota,,,,,,,,,,,,,,,,,,
__export__.product_template_718_e5561699,Esquinero  Yoko Parota,Esquineros,"2,309.48",929811024599,,"7,148.00","$7,148 ",,,TRUE,,"$6,000 ",,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_874_5cbc16c3,Helecho Serrucho,Natura / Plantas / Helechos,100,600936911825,PG0022,200,"$200 ",,"Sombra / Luz indirecta. Riego frecuente, mantener tierra húmeda y alta humedad ambiental.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_875_7bccb357,Hortensia Hydrangea,Natura / Plantas / Arbustos de Hoja Ancha,100,744542244291,PG0023,200,"$200 ",,"Sombra parcial (sol de mañana). Riego abundante, no dejar secar la tierra. Proteger de heladas.",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_222_d1e25357,Juego de Mesas Oris,Juegos,"5,355.00",447366557515,,"16,573.00","$16,573 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_293_c7c23d86,Juego de mesas Yakarta,Juegos,0,226994254704,,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1058_37fe0554,Librero Doble Iran,Librero,0,202477743855,,"22,000.00","$22,000 ",,28000 -25% de descuento,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_250_1528da6d,Librero Irepan,Librero,0,411592247720,,"7,850.00","$7,850 ",,,TRUE,,,,120,35,180,Pino,,,,,,,,,,,,,,,,,,
__export__.product_template_54_74f98d85,Librero Lorenzo,Librero,"7,613.00",717058380128,MLI00055PS0,"23,999.00","$23,999 ",,"<div data-oe-version=""1.2"">1.50m x .40m x 2.20m</div>",TRUE,,,,150,40,220,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_1042_a531d865,Librero Verona,Librero,0,189944740749,,"15,370.00","$15,370 ",,Herrería y Parota; 1 x 1.77 x 0.33m,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_72_c258eef2,Lámpara Listón,Lámparas,0,540349449029,,"10,500.00","$10,500 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_182_a1583cb3,Lámpara Listón Alta,Lámparas,0,783966400857,,"11,760.00","$11,760 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1046_8e0c647f,Lámpara Nova,Lámparas,0,966885694169,,"6,900.00","$6,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_179_e229ddc2,Lámpara Sinahi,Lámparas,"1,980.00",621232628977,,"6,128.00","$6,128 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_137_8fc08be6,Mesa Ameli Ch 4P,Mesas / Mesas de Comedor,0,455958982816,MMM00087CNC,"7,200.00","$7,200 ",,"<div data-oe-version=""1.1"">1.20m x .80m</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_63_4a7105fe,Mesa Ameli Gde 10P,Mesas / Mesas de Comedor,0,259012045110,MMM00087CNG,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_141_c3337f3d,Mesa Anam,Mesas / Mesas de Comedor,0,317587802909,MMM00093CN0,1,"$1 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1095_57f46d75,Mesa Barra Napoli 4P,Mesas / Mesas de Comedor,0,818738173828,,13200,"$13,200 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_143_6a4a99e2,Mesa Barra Oris,Mesas / Mesas de Comedor,"3,700.00",627364305716,MMM00088CT0,"11,451.00","$11,451 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_1094_b220296a,Mesa Comedor Ineos,Mesas / Mesas de Comedor,0,381737297382,,14200,"$14,200 ",,,TRUE,,,,150,150,80,Chapa de Tzalam,,,,,,,,,,,,,,,,,,
__export__.product_template_302_ea57b548,Mesa Comedor Margo Cuadrada 8P,Mesas / Mesas de Comedor,0,587342975240,,26000,"$26,000 ",,"<div data-oe-version=""1.1"">1.50m x 1.50m&nbsp;</div>",TRUE,,,,150,150,82,Chapa de Parota,,,,,,,,,,,,,,,,,,
__export__.product_template_139_66e37027,Mesa Denhi Ch 6P,Mesas / Mesas de Comedor,0,183202596518,MMM00089CNC,"17,000.00","$17,000 ",,"<div data-oe-version=""1.1"">1.60m x 1.04m</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_138_c59e4bdf,Mesa Denhi Gde 8P,Mesas / Mesas de Comedor,0,146841840946,MMM00089CNG,"17,000.00","$17,000 ",,"<div data-oe-version=""1.1"">2.10m x 1.10m</div>",TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_310_4846cb1f,Mesa Lateral Anillo Parota 0103251,Mesas / Mesas Laterales,0,7191032592,MML0103251,"6,500.00","$6,500 ",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
__export__.product_template_353_465f09fe,Mesa Lateral Cuboide Parota,Mesas / Mesas Laterales,0,3761032581,MML0103251,"6,500.00","$6,500 ",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,
__export__.product_template_151_0d9ddf22,Mesa Lateral Maraya Ch,Mesas / Mesas Laterales,0,504386747562,MML00148PP0,"4,900.00","$4,900 ",,,TRUE,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,
__export__.product_template_150_cc6ebbf9,Mesa Lateral Maraya Gde,Mesas / Mesas Laterales,0,453692158434,MML00149PP0,"8,900.00","$8,900 ",,,TRUE,,,,60,60,47,Parota Sólida,,,,,,,,,,,,,,,,,,
__export__.product_template_99_40b1ca7a,Mesa Lateral Nandi,Mesas / Mesas Laterales,"1,116.00",376672602071,MML00150TP0,"3,140.00","$3,140 ",,,TRUE,,,,60,50,51,Chapa de Nogal,,,,,,,,,,,,,,,,,,
